Id,urls,text,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami
Thomas SchulzGroup CEO
Rising to the challenge
Cement and minerals impact us all
The road to a greener future is paved with cement and minerals. Growing populations need cement for housing and infrastructure, and the move to sustainable energy and electric vehicles requires mining of excessive minerals. Increased purchasing power also leads to more consumption of electricity and electronic goods.
Combined, cement and minerals production accounts for approximately 10% of all CO2 emissions. To meet the requirements of the Paris Agreement and create a sustainable world for future generations, it is imperative that we rise to the challenge and enable more sustainable production of cement and minerals.
In FLSmidth, we have set clear and ambitious sustainability goals, both for the industries we work in and for our own company. Read our 2020 Sustainability Report to learn about how we are making progress on our MissionZero programme and our new 2030 targets.
Increased demand for cement and minerals: 247% more windpower in 2030.
Global water stress: The number of people living in water stressed areas is expected to increase substantially by 2030 from 33% to 50%.
Climate crisis: CO₂ emissions will rise by 21% by 2030.
The United Nations Sustainable Development Goals have given businesses, governments, and the public society a common language to address the biggest issues facing the global population: poverty, inequality, and climate change.
As cement and mining play a role in everything from housing to distributing electricity and new technology, our industries are relevant to many of the Sustainable Development Goals. We work actively with several of the goals. . Zero emissions from cement and mining by 2030. That is the aim of our sustainability programme, MissionZero.
With MissionZero, we accelerate the use of technology and knowledge to enable our customers to produce cement and process minerals with zero environmental impact.
Thomas SchulzGroup CEO
Rising to the challenge
Cement and minerals impact us all
The road to a greener future is paved with cement and minerals. Growing populations need cement for housing and infrastructure, and the move to sustainable energy and electric vehicles requires mining of excessive minerals. Increased purchasing power also leads to more consumption of electricity and electronic goods.
Combined, cement and minerals production accounts for approximately 10% of all CO2 emissions. To meet the requirements of the Paris Agreement and create a sustainable world for future generations, it is imperative that we rise to the challenge and enable more sustainable production of cement and minerals.
In FLSmidth, we have set clear and ambitious sustainability goals, both for the industries we work in and for our own company. Read our 2020 Sustainability Report to learn about how we are making progress on our MissionZero programme and our new 2030 targets.
Increased demand for cement and minerals: 247% more windpower in 2030.
Global water stress: The number of people living in water stressed areas is expected to increase substantially by 2030 from 33% to 50%.
Climate crisis: CO₂ emissions will rise by 21% by 2030.
The United Nations Sustainable Development Goals have given businesses, governments, and the public society a common language to address the biggest issues facing the global population: poverty, inequality, and climate change.
As cement and mining play a role in everything from housing to distributing electricity and new technology, our industries are relevant to many of the Sustainable Development Goals. We work actively with several of the goals. . On this page you can download all reports and presentations from FLSmidth
Click here to access our Global Reporting Initiative table and see our management disclosure approaches.
2020 Sustainability report
In FLSmidth, we have set clear and ambitious sustainability goals, both for the industries we work in and for our own company. Read our 2020 Sustainability Report to learn about how we are making progress on our MissionZero programme and our new 2030 targets.
Increased demand for cement and minerals: 247% more windpower in 2030.
Global water stress: The number of people living in water stressed areas is expected to increase substantially by 2030 from 33% to 50%.
Climate crisis: CO₂ emissions will rise by 21% by 2030. . ",False,False,True,True,False,False,False,False,True,False,False,False,False
sbu,https://online.sbu.edu/news/2016/11/30/how-integrate-sustainability-your-business ,"How to Integrate Sustainability Into Your Business
Organizations today recognize the importance of incorporating social, environmental and governance considerations into the planning and operation of their core businesses. With plenty of opportunities arising from trends in worldwide sustainability, many companies and their leaders are adopting sustainable development plans in response to social and environmental issues that affect their business operations. In fact, consumers worldwide have become more and more likely to associate and remain loyal to a company that incorporates sustainable practices into its business.
So, just how can you successfully integrate sustainability into your business?
1. Establish a clear sustainability objective
Corporate sustainability is an achievable goal, provided that organizations plan and include their sustainability strategies within their corporate agenda. As a business, you need to consider the four primary factors necessary for developing a sustainable plan. They include: eco-efficiency programs, management infrastructure, marketing programs and strategic initiatives. You should then appoint a sustainability leader who has the right credentials, abilities and experience to lead the company’s sustainability efforts. Fortune 500 companies have created positions such as Chief Sustainability Officers or Directors to ensure their sustainability objectives are met.
2. Engage your business partners
As a business, you can do everything possible to ensure the drive of your environmental and social impacts within your operations, but you can only advance in a big way if you align with your suppliers, distributors and other members in your value chain. Effective collaboration is the key to accelerating sustainability across your industry or value chain. This collaboration is bound to help you and your industry peers, as well as environmental organizations, to reduce the negative impact of your operations and potentially innovate new processes and products toward this end.
3. Engage customers regarding the need for sustainability
You can only do so much without the support of your customers. If they are unwilling to purchase products perceived to be environmentally friendly or fair-trade products, integrating sustainability into your business will be difficult. You need to engage customers nationally about sustainability so they can make decisions based on sustainable living as well as responsible consumption. Most customers purchase products depending on the price or features, and not whether they are using recycled materials or environmentally friendly packaging. Therefore, as a business you need to engage with customers and convince them to commit to recycling, responsible consumption, carpooling and more.
4. Communicate sustainability goals throughout your organization
It is highly important that you design a way to effectively communicate your business’s vision of sustainability to everyone in your organization. Each and every individual, regardless of their role in the company, needs to understand and embrace that sustainability vision. Integration of sustainability into companies has been difficult, especially because sustainability and corporate social responsibility implementation remain the job of a single person or department within many companies.
5. Develop conditions that support sustainability-related innovations
The NBS’s report on Innovating for Sustainability, produced in 2013, described various ways companies and businesses can reduce their negative impact on the environment, create positive social changes that benefit their business, and re-create/develop their business models. As a business, you should not consider integrating innovation-related sustainability plans as risky. Instead, drive your company’s innovation by looking for trends in emerging economies and other industries, creating partnerships with colleges to fill any knowledge gaps within your organization, and developing incentives to reward employees who suggest ways to advance recycling, save energy, improve product sustainability and other ideas.
All in all, highlighting your company’s sustainability efforts and being open to the public about it can noticeably profit your company. Work on promoting your company’s use of green technology as well as other social and environmental initiatives. Your company will benefit greatly by receiving positive PR (public relations) with both your current and potential customers. . ",False,False,True,False,False,False,False,False,True,False,False,False,False
microsoft,https://news.microsoft.com/climate/ https://news.microsoft.com/climate/ ,"Microsoft’s commitment to sustainability
- A progress report One year later on the path to becoming carbon negative
- Our water pledge Microsoft will replenish more water than it consumes by 2030
- Zero waste goal Direct operations, packaging and products: zero waste by 2030
- Focus on biodiversity President Brad Smith: A healthy society requires a healthy planet
- Our carbon plan Learn how Microsoft will be carbon negative by 2030
How Microsoft plans to become water positive by 2030
More video
Circular Centers to help achieve zero waste
Microsoft’s plan to reduce carbon footprint
How a Planetary Computer can help
Behind the math of ‘net zero’ carbon
July 2020 progress on our carbon goal
Committing to biodiversity
An interactive look at ecosystems
News, photos and more from our January 2020 carbon announcement
Microsoft will be carbon negative by 2030
The scientific consensus is clear. The world confronts an urgent carbon problem. The carbon in our atmosphere has created a blanket of gas that traps heat and is changing the world’s climate. Already, the planet’s temperature has risen by 1 degree centigrade. If we don’t curb emissions, and temperatures continue to climb, science tells us that the results will be catastrophic.
Read more about our commitment
Our July 2020 progress update
Microsoft CEO Satya Nadella
Microsoft President Brad Smith
More resources
- Explore Microsoft’s commitment to sustainability by the numbers
- AI for Earth puts Microsoft cloud and AI tools in the hands of those working to solve global environmental challenges
- Our commitment to sustainability: Accelerating global progress towards a more sustainable future
- Infographic: Microsoft’s pathway to carbon negative by 2030
- Infographic: Over the last century, the world has experienced unprecedented economic growth, primarily driven by energy use
- Infographic: Increase in carbon dioxide emissions is the primary driver of rising global temperatures
- Read the full transcript of the Jan. 16 event . Microsoft’s commitment to sustainability
- A progress report One year later on the path to becoming carbon negative
- Our water pledge Microsoft will replenish more water than it consumes by 2030
- Zero waste goal Direct operations, packaging and products: zero waste by 2030
- Focus on biodiversity President Brad Smith: A healthy society requires a healthy planet
- Our carbon plan Learn how Microsoft will be carbon negative by 2030
How Microsoft plans to become water positive by 2030
More video
Circular Centers to help achieve zero waste
Microsoft’s plan to reduce carbon footprint
How a Planetary Computer can help
Behind the math of ‘net zero’ carbon
July 2020 progress on our carbon goal
Committing to biodiversity
An interactive look at ecosystems
News, photos and more from our January 2020 carbon announcement
Microsoft will be carbon negative by 2030
The scientific consensus is clear. The world confronts an urgent carbon problem. The carbon in our atmosphere has created a blanket of gas that traps heat and is changing the world’s climate. Already, the planet’s temperature has risen by 1 degree centigrade. If we don’t curb emissions, and temperatures continue to climb, science tells us that the results will be catastrophic.
Read more about our commitment
Our July 2020 progress update
Microsoft CEO Satya Nadella
Microsoft President Brad Smith
More resources
- Explore Microsoft’s commitment to sustainability by the numbers
- AI for Earth puts Microsoft cloud and AI tools in the hands of those working to solve global environmental challenges
- Our commitment to sustainability: Accelerating global progress towards a more sustainable future
- Infographic: Microsoft’s pathway to carbon negative by 2030
- Infographic: Over the last century, the world has experienced unprecedented economic growth, primarily driven by energy use
- Infographic: Increase in carbon dioxide emissions is the primary driver of rising global temperatures
- Read the full transcript of the Jan. 16 event . ",False,False,True,True,False,False,False,False,True,False,False,False,False
lseg,https://www2.lseg.com/sustainablefinance/sustainablebondmarket ,"List green, sustainability and social bonds in London
London Stock Exchange’s dedicated Sustainable Bond Market champions innovative issuers in sustainable finance – and improves access, flexibility and transparency for investors.
We were the world’s first major exchange to establish a dedicated Green Bond Segment. Now, as the need for investors and companies to manage climate risks and foster change becomes ever more important, our expanded Sustainable Bond Market offers a wide range of opportunities for green, sustainability, social and issuer-level classified bonds (via green revenue eligibility or sustainability-linked instruments).
Why choose London’s Sustainable Bond Market
London’s sustainable debt finance credentials
Internationally recognised
Global innovation
Unrivalled experience
Sustainable Bond Market Structure
Issuer-level Classification
Bonds by issuers whose core business activity is aligned with the Green Economy. Eligibility determined by specific criteria set by London Stock Exchange.
Certified Use of Proceeds
Second opinion Third-Party Verification aligned with ICMA Principles or other eligible standards.
*Please refer to the SBM Factsheet for detailed technical information.
Why you should list a green, social or sustainability bond
Green, social and sustainability bonds are one of the most visible market-based initiatives in sustainable finance, as well as being a well-established asset class with institutional investors. They have significant potential to transform the economy into one that is more environmentally and socially sustainable, and offer numerous benefits to issuers.
How issuers use green, social or sustainability bonds
A wide range of companies and organisations have issued green, social and sustainability bonds with London Stock Exchange, since it became the first major exchange to launch a dedicated green segment in 2015. Explore case studies
Your Guide to Green Finance
Learn more about the green economy and sustainable finance opportunities in this helpful guide to ‘Navigating the Green Finance Landscape’.
The guide explains the policy and market context of sustainable finance – and how London’s issuers are using green finance tools to support their growth and the transition to a low-carbon economy. Download the guide
Contact us to learn more
For a discussion of your sustainable finance options in London, please complete the contact form. . ",False,False,True,False,False,False,False,False,True,False,False,False,False
salesforce,https://www.salesforce.com/news/press-releases/2019/09/18/salesforce-introduces-salesforce-sustainability-cloud-empowering-every-business-to-drive-impactful-climate-action/ https://www.salesforce.com/news/stories/salesforce-sustainability-cloud-becomes-generally-available/ ,"Marketing Cloud, Trailhead...
Business as a Platform for Change
Salesforce Introduces Salesforce Sustainability Cloud, Empowering Every Business to Drive Impactful Climate Action
Built on the world’s #1 CRM, the new carbon accounting product accelerates global efforts to address the climate emergency
Salesforce reinforces sustainability commitments at UNGA and Climate Week NYC with innovative technology, stakeholder engagement and STEM investments
SAN FRANCISCO—September 18, 2019—Salesforce (NYSE: CRM), the global leader in CRM, today announced Salesforce Sustainability Cloud, a carbon accounting product for businesses to drive climate action that will accelerate the world’s efforts towards carbon neutrality. With Salesforce Sustainability Cloud, businesses now have a trusted sustainability platform that gives them a 360-degree view of their environmental impact and provides data-driven insights to make change the planet will notice.
Climate change is one of the most pressing challenges businesses are facing today, and when it comes to protecting the planet, all stakeholders have a key role to play. Global sustainable investing grew to more than $30 trillion in 2018, a 34 percent increase in two years,1 and this year CEOs cited climate change as the top risk to their organization’s growth.2
Introducing Salesforce Sustainability Cloud
Salesforce is committed to delivering a sustainable, low-carbon future and supports the United Nations Sustainable Development Goals, which help frame the company’s global strategy and technology innovations. Since its founding, Salesforce has harnessed the company’s culture of innovation to drive positive social impact through serving the interests of all its stakeholders — including the environment. Salesforce’s vision is for customers to use the entire Customer 360 Platform for environmental good.
Salesforce Sustainability Cloud enables businesses to quickly track, analyze and report reliable environmental data to help them reduce their carbon emissions. A company’s carbon data is easily surfaced in Salesforce Einstein Analytics, which creates dynamic reports and dashboards—both for audit purposes and for executive engagement—with insights that empower businesses to drive climate action programs at scale.
Comments on the News
- “At Salesforce, we’ve always believed business is the greatest platform for change. Addressing climate change with speed and at scale is critical to see a turning point by 2020,” said Suzanne DiBianca, chief impact officer and EVP of corporate relations at Salesforce. “Businesses must work together to be the greatest force for climate transformation the world has ever seen.”
- “We created Salesforce Sustainability Cloud to help our customers easily generate trusted investor-grade data to inform their climate action programs,” said Patrick Flynn, vice president of sustainability at Salesforce.“Climate change is the biggest, most important and most complex challenge humans have ever faced, and we all have a role to play based on our resources to deliver a healthier planet for future generations.”
- “As a company whose core offering is inherently forest-friendly, we are helping our more than 535,000 customers save millions of trees every year and decrease their use of paper,” explained Dan Springer, CEO of DocuSign. “This focus on sustainability is why we’re excited about Salesforce’s launch of Sustainability Cloud—it has great potential to help businesses tackle climate change more effectively by providing an easy solution for tracking, evaluating and ultimately reducing their impact on the environment.”
- “We care about the environment and are conscious of our ecological footprint, while striving to minimize it,” explains Isabelle Leung-Tack, Vice President of Global Communications at Criteo. “The opportunity to work with Salesforce has been a tremendous one. Sustainability Cloud allows us to gather our entire carbon footprint, look at the data and start making a change. Our vision is that by having access to the data around our efforts, we will be able to reduce our environmental impact by identifying potential risks and taking action sooner than ever before.”
Salesforce announces new sustainability commitments
As headline sponsor of Climate Week NYC, Salesforce will join stakeholders from around the world, including government officials, businesses, NGOs and citizens, to highlight game-changing climate innovations and catalyze bold new commitments.
- Salesforce, along with a coalition of business, civil society and UN leaders, has committed to set 1.5°C science-based emissions reduction targets aligned with a net-zero future, responding to what the latest climate science indicates is needed to limit the worst impacts of climate change.
- Salesforce will participate in the first-ever UN Youth Climate Summit on Saturday, September 21 to support young leaders who are driving climate action as part of a weekend of events leading up to the UN Climate Action Summit and UNGA.
- To support STEM literacy, Salesforce is giving a $250,000 grant to EcoRise, a K–12 school-based nonprofit, to expand environmental STEM education programming in New York City schools. During Climate Week, a group of K–12 teachers will participate in a day of professional development with EcoRise, Salesforce and the DOE Office of Sustainability and receive an overview of the UN’s Sustainable Development Goals and classroom resources with a focus on Climate Action.
- As a founding member of USA Chapter of The Prince’s Accounting for Sustainability Project (A4S) CFO Leadership Network, Salesforce is excited to host the east coast launch event. A4S is aimed at enabling sustainable organizations that generate positive value for the economy, society and the environment.
Committed to a sustainable future for everyone
Salesforce is focused on creating a sustainable, low-carbon future by driving towards its Step Up Declaration commitments, delivering a carbon-neutral cloud to all customers, committing to reaching 100 percent renewable energy by 2022 and advocating for policies that set the planet, and the geographies the company operates in, on a path to a low-carbon economy.
Connect with Salesforce
- Learn more about Salesforce Sustainability Cloud and corporate sustainability commitments on the Salesforce Newsroom: https://www.salesforce.com/company/news-press/stories/2019/09/091819-wk
- Learn more about Salesforce Sustainability Cloud
- Find out how to get involved during Climate Week: https://www.salesforce.com/blog/2019/09/introducing-sustainability-cloud.html
- Learn more about sustainability at Salesforce
- Like Salesforce on Facebook http://facebook.com/salesforce
- Follow @salesforce on Twitter
Availability & Pricing
- Salesforce Sustainability Cloud is expected to become generally available in December 2019.
- Pricing information will be made available at general availability.
1 Global Sustainable Investment Review 2018; Sustainable investing is an investment approach that considers environmental, social and governance (ESG) factors in portfolio selection and management.
2 KPMG’s 2019 Global CEO Outlook
About Salesforce
Salesforce, the global CRM leader, empowers companies of every size and industry to digitally transform and create a 360° view of their customers. For more information about Salesforce (NYSE: CRM), visit: www.salesforce.com.
Any unreleased services or features referenced in this or other press releases or public statements are not currently available and may not be delivered on time or at all. Customers who purchase Salesforce applications should make their purchase decisions based upon features that are currently available. Salesforce has headquarters in San Francisco, with offices in Europe and Asia, and trades on the New York Stock Exchange under the ticker symbol ""CRM."" For more information please visit https://www.salesforce.com, or call 1-800-NO-SOFTWARE. . Marketing Cloud, Trailhead...
Salesforce Sustainability Cloud Becomes Generally Available
Salesforce Sustainability Cloud, a carbon accounting product for businesses to drive climate action, is now generally available.
Salesforce Sustainability Cloud, a carbon accounting product for businesses to drive climate action, is now generally available. With Salesforce Sustainability Cloud, businesses now have a trusted sustainability platform that gives them a 360-degree view of their environmental impact and provides data-driven insights that will accelerate the world’s efforts towards carbon neutrality. [Click to Tweet]
""The environment is a key stakeholder for every business and everyone on the planet,"" according to Patrick Flynn, VP of sustainability at Salesforce. ""Addressing climate change is critical to ensuring our future. The 2018 UN Intergovernmental Panel on Climate Change report predicts humans have only about a decade to bring global warming under control. As more organizations start using Sustainability Cloud, there will be more peer benchmarking, anonymized data to track progress, communities to share best practices, and ways to input supply chain information.”
Salesforce Sustainability Cloud enables businesses to:
- Reduce emissions with trusted analytics from a trusted platform. Analyzing carbon emissions from energy usage and company travel can be daunting and time-consuming. But with all your data flowing directly onto one platform, you can efficiently quantify your carbon footprint. Formulate a climate action plan for your company from a single source of truth, built on our trusted and secure data platform.
- Take action with data-driven insights. Prove to customers, employees, and potential investors your commitment to carbon-conscious and sustainable practices. Offer regulatory agencies a clear snapshot of your energy usage patterns. Extrapolate energy consumption and track carbon emissions with cutting-edge analytics — and take action.
- Tackle carbon accounting audits in weeks instead of months. Carbon analysis can be an overwhelming time commitment, even a barrier to action for companies that want to get it right. Use preloaded datasets from the U.S. EPA, IPCC, and others to accurately assess your carbon accounting. Streamline your data gathering and climate action plan with embedded guides and user flows.
- Empower decision makers with executive-ready dashboard data. Evaluate corporate environmental impact with rich data visualization and dashboards. Track energy patterns and emission trends, then make the business case to executives. Once an organization understands its carbon footprint, decision makers can begin to drive sustainability solutions.
“We have always helped our customers meet and address transformations, whether the shift to mobile, social or artificial intelligence,“ said Ari Alexander, GM of Salesforce Sustainability Cloud. ""Now with Salesforce Sustainability Cloud businesses of any size and at any point on their environmental journey can use Salesforce to drive climate action.""
Learn more about Salesforce Sustainability Cloud and the company’s other sustainability initiatives.
On January 7, join the Salesforce Sustainability team as they discuss why we turned our own internal sustainability app into a product global organizations can use to gain insight into their carbon footprint and drive powerful climate action. . ",False,False,True,True,False,False,False,False,True,False,False,False,False
nordicinnovation,https://www.nordicinnovation.org/circularnordic https://www.nordicinnovation.org/programs/nordic-green-growth-research-and-innovation-program ,"With Nordic Sustainable Business Transformation, Nordic Innovation aims to take circular economy from strategy to business. We support new ecosystems, piloting of new circular economy solutions, and work to increase competence and improve circularity in cities and regions through Nordic projects.
Through the program, Nordic Innovation wishes to contribute to the transition to a circular economy through entrepreneurship, innovation and competitiveness in Nordic businesses thus enabling sustainable growth in the Nordic region.
Nordic Innovation aims to kickstart the circular transition in the Nordics by bringing Nordic companies, public authorities, industries, NGOs and other stakeholders together. We support and fund projects that have the potential to generate high-impact, clear and scalable results and substantial Nordic added value (read more about how we support Nordic projects).
Sustainable growth, increased entrepreneurship, innovation and competitiveness for Nordic businesses are key in the transition to a circular economy.
Mission
- Support Nordic businesses in implementing circular business models: skills, tools & competence to lead the transition.
- Enhance awareness about circular business models.
- Build Nordic ecosystems and value chains, that make it easier for companies to implement their circular strategy and establish new partnerships.
- Facilitate the development of new Nordic solutions that can enable the transformation towards a circular economy.
- Bring Nordic companies, public authorities, industries, NGOs and other stakeholders together to identify and create synergies.
- Brand Nordic circular solutions and the Nordics as an innovative circular region to the rest of the world.
- Support Nordic cities and regions as frontrunners in shaping and implementing circularity.
Action Areas
The program is built around four action areas, which will continuously be developed as the program is progressing.
- Competence - driving change through competence and new business models.
- New Solutions - accelerating business through innovation.
- Circular Cities - public private collaboration.
- Ecosystems - building networks and connecting competences and people.
Program background
The program work began early 2018, when the team met with national stakeholders and companies in the five Nordic countries regarding the program content. The focus areas are based on Nordic strongholds, such as highly educated and digital population, adaptability and bio-based resources, as well as the needs for change that followed the Agenda 2030, Paris agreement and the UN Sustainable Development Goals.
The program is based on the Nordic Co-operation Programme for Business and Innovation Policy 2018−2021. It is one of Nordic Innovation’s three thematic priorities for the period 2018−21. A total of NOK 60 million has been allocated to the program.
The program directly supports the Nordic Prime Ministers’ vision of making the Nordic region the most sustainable, integrated region in the world by 2030. We promote a green transition in our societies and work towards carbon neutrality and a competitive sustainable circular and bio-based economy.
Funded projects can be found below the timeline. . The Nordic countries have committed themselves to ambitious climate goals towards 2050 in terms of developing energy efficient and low-carbon societies. To achieve these goals, we need extensive green transitions in all areas of the Nordic societies and economies. We need to promote green economic growth, sustainability and competitiveness both in the public and private sector.
The Nordic countries are home to excellent research and consistently rank among the best when it comes to innovation. This makes the region well-positioned to develop innovative solutions and policy advice to meet the opportunities and challenges of reaching the Nordic climate goals.
NordForsk, Nordic Innovation and Nordic Energy Research, the main financiers of cooperative research and innovation in the Nordic countries, have therefore together launched this research and innovation programme. The call received tremendous interest with 113 applications in total.
Due to the wide scope of the call, the reviewers have considered applications covering a very wide range: Solar energy, wind energy, bio-refining, efficient use of resources from food production, mining, low-carbon approaches to metallurgy, integrated and lean production methods, innovative ways to use biomass resources both for materials and societal changes to enable green growth and competitiveness in Nordic countries to name a few. We were unfortunately only able to support a fraction of all these high-quality projects.
Co-financing parters
- Danish Agency for Science and Higher Education
- Academy of Finland
- Tekes
- Rannis
- Swedish Energy Agency
- Vinnova
- Formas
- Swedish Research Council
- Norwegian Research Council
Contacts
Svend Søyland, Senior Adviser at Nordic Energy Research
svend.soyland@nordicenergy.org
Mobile: +47 474 87 930 . ",False,False,True,False,False,False,False,False,True,False,False,False,False
minesto,https://minesto.com/our-technology ,"The future of renewable energy
Imagine that you are standing on a beach, flying a kite in the wind. You feel the strong lift force from the kite in the rope as the wind tries to carry the kite away. As you move the kite sideways, you notice that it flies fast – way faster than the wind is blowing.
If you would attach a turbine to the kite and put it in the ocean, where a water current flows instead of the wind blowing, you would have the concept of Deep Green, Minesto’s patented and awarded ocean energy power plant.
Expanding the ocean energy potential
What makes Deep Green different from other tidal energy technologies is the wing, the size of the turbine and the fact that the power plant is “flying” under water. The wing pushes the turbine through the water in an eight-shaped trajectory, sweeping a large area at a relative speed that is several times the actual speed of the underwater current.
The speed has a cubic relationship to the power production. This means that when Deep Green multiplies the relative speed which the turbine is pushed through the water, the electricity produced by the power plant's generator is several hundred times greater compared to if the turbine would be stationary.
By adding this step of energy conversion, Minesto expands the global ocean energy potential.
How it works
Minesto’s marine energy technology, called Deep Green, generates electricity from low-flow tidal streams and ocean currents by a unique and patented principle similar to a stunt kite flying in the wind.
The wing uses the hydrodynamic lift force created by the underwater current to move the kite. With onboard control system and rudders, the kite is autonomously steered in a pre-determined figure of eight, pushing the turbine through the water. By doing so, the turbine experiences a water flow several times higher than the actual stream speed.
The turbine diffuse power to the generator which outputs electricity via power cable in the tether. Seabed umbilical transfers the electricity to the onshore connection.
Power plant parts
The power plant consists of a wing (1), which carries a turbine (2) directly coupled to a generator in a nacelle (3). Rudders (4) and control system steers the kite in the predetermined trajectory. The struts (5) are via a top joint connected to the tether (6), which is connected to a bottom joint at the seabed foundation. The tether accommodates the tether rope and cables for communication and power distribution.
Competetive advantages
Market exclusivity
Deep Green is the only known technology to cost-effectively produce electricity at sites with velocities between 1.2–2.4 m/s and depths of more than 60 meters.
Small in size and lightweight
Up to 15 times less per MW than competing technologies.
Low-cost offshore operations
Smaller vessels and equipment are used for installation, service and maintenance. Detachable design concept enables service and maintenance on shore.
No visual, minimal environmental impact
Deep Green operates completely submerged below the water surface, in unison with the marine environment.
Predictable electricity production
Tides are generated by the relative motion of the Earth, sun and moon, which can be calculated with almost 100% accuracy. Ocean currents are nearly constant.
Utilisation of ocean currents
The ability to operate at low velocities makes Minesto's Deep Green the only technology to be cost-efficient in both tidal and ocean currents.
Two product lines provide flexibility and increased market opportunities
|Deep Green Utility||Deep Green Microgrid|
|Application||Multi-megawatt grid-connected farms||Remote islands, remote/coastal communities, aquaculture|
|Market||Global||Global|
|Market driver||Adding baseload renewable energy to the energy mix||Emerging energy access, electrification of remote users|
|Customers||Utilities, project developers, power producers||Project developers, island economies, aquaculture developers|
|Rated power||0.5–3MW||50–250kW|
|Wingspan||12–24m||4–6m|
|Weight||10–35t||1–3t|
|Depth of installation||>60m||<60m|
|Operating stream flows||1.2–3.0m/s||1.2–3.0m/s|
|Operation & Maintenance||Surface/onshore||Surface/onshore|
Technology and project development
Deep Green has been undergoing extensive ocean testing in scale model since 2013 at Minesto's test and demonstration facility in Strangford Lough, Northern Ireland, during which operational functionality and power production have been verified and gradually improved. Read more about the test site here.
Minesto are engaging in several projects to promote the market uptake of the Deep Green technology. Read more under Projects. . ",False,False,True,False,False,False,False,False,True,False,False,False,False
weatherford,https://www.weatherford.com/en/sustainability/ https://www.weatherford.com/en/sustainability/ , .  . ,False,False,True,True,False,False,False,False,True,False,False,False,False
aircanada,https://www.aircanada.com/us/en/aco/home.html ,"common.fragment.mobile.datapicker.screenreader.text
Valid date format: two-digit day, two-digit month, then full four-digit year, each separated by a forward slash or space. Example, enter 21 space 09 space 2016 to represent September 21, 2016, or 01/08/2016 to represent August 1, 2016. Alternately, use arrow keys to move through dates in the calendar grid.
common.fragment.mobile.datapicker.screenreader.text
Valid date format: two-digit day, two-digit month, then full four-digit year, each separated by a forward slash or space. Example, enter 21 space 09 space 2016 to represent September 21, 2016, or 01/08/2016 to represent August 1, 2016. Alternately, use arrow keys to move through dates in the calendar grid.
Use arrow keys to select your travel dates. Press Enter to confirm and continue
Valid date format: two-digit day, two-digit month, then full four-digit year, each separated by a forward slash or space. Example, enter 21 space 09 space 2016 to represent September 21, 2016, or 01/08/2016 to represent August 1, 2016. Alternately, use arrow keys to move through dates in the calendar grid.
(
Error number
)
Manage Flight Passes
Sign in and access your Flight Pass to book new flights.
Save time and money with packages of one-way flight credits that you can manage online with ease.
common.mobile.fragment.datapicker.screenreader.text
Valid date format: two-digit day, two-digit month, then full four-digit year, each separated by a forward slash or space. Example, enter 21 space 09 space 2016 to represent September 21, 2016, or 01/08/2016 to represent August 1, 2016. Alternately, use arrow keys to move through dates in the calendar grid.
US $
Points
common.fragment.mobile.datapicker.screenreader.text
Valid date format: two-digit day, two-digit month, then full four-digit year, each separated by a forward slash or space. Example, enter 21 space 09 space 2016 to represent September 21, 2016, or 01/08/2016 to represent August 1, 2016. Alternately, use arrow keys to move through dates in the calendar grid.
Redeem your points for car rentals worldwide, with the option to use 50/50 Points + Cash.
Redeem your points for car rentals, worldwide.
Car rentals provided by Loyalty Travel Agency, holder of a Québec (Canada) permit.
(
Error number )
common.fragment.mobile.datapicker.screenreader.text
Valid date format: two-digit day, two-digit month, then full four-digit year, each separated by a forward slash or space. Example, enter 21 space 09 space 2016 to represent September 21, 2016, or 01/08/2016 to represent August 1, 2016. Alternately, use arrow keys to move through dates in the calendar grid.
common.fragment.mobile.datapicker.screenreader.text
Valid date format: two-digit day, two-digit month, then full four-digit year, each separated by a forward slash or space. Example, enter 21 space 09 space 2016 to represent September 21, 2016, or 01/08/2016 to represent August 1, 2016. Alternately, use arrow keys to move through dates in the calendar grid. . ",True,False,False,False,False,False,False,False,True,False,False,False,False
